링크 ID,시작노드 ID,종료노드 ID,시군구명,읍면동명,link_len_m,geometry_wkt,geometry,flower_score,flower_score_overlap_m,maple_score,maple_score_overlap_m,shelter_dist_m,shelter_score,관광지명,tour_dist_m,R,tour_score,streetfood_score
8375,14278.0,135754.0,종로구,숭인동,51.97611182132481,"LINESTRING (201935.492788 552696.686613, 201931.94719 552748.517389)","LINESTRING (201935.492788 552696.686613, 201931.94719 552748.517389)",0.0,0.0,0.0,0.0,278.8880692044507,0.0,동묘 벼룩시장,382.8497788104094,100,0.0,0
127452,134353.0,134320.0,종로구,낙원동,21.299269084888607,"LINESTRING (198959.880863 552507.734829, 198951.486063 552488.201927)","LINESTRING (198959.880863 552507.734829, 198951.486063 552488.201927)",0.1060690636582092,0.0,0.2376360513658173,0.0,327.6175256285715,0.0,탑골공원,88.60195492585986,100,1.0,0
218512,136987.0,138217.0,종로구,혜화동,48.78855321752876,"LINESTRING (200205.790533 554219.448482, 200207.380542 554211.013381, 200207.115647 554208.127669, 200214.181945 554188.038897, 200218.421469 554186.263188, 200224.427662 554176.496345)","LINESTRING (200205.790533 554219.448482, 200207.380542 554211.013381, 200207.115647 554208.127669, 200214.181945 554188.038897, 200218.421469 554186.263188, 200224.427662 554176.496345)",0.0,0.0,0.0131770448757014,0.0,324.0057194420011,0.0,대학로,672.8002467148272,200,0.0,0
240318,128128.0,128133.0,종로구,홍지동,22.38533152997427,"LINESTRING (196027.677663 555806.871619, 196044.360257 555791.991119)","LINESTRING (196027.677663 555806.871619, 196044.360257 555791.991119)",0.0,0.0,0.0,0.0,565.8326568793806,0.0,석파정 서울미술관,972.8993617679452,100,0.0,0
258312,18128.0,155998.0,종로구,숭인동,20.35964883882825,"LINESTRING (201482.966254 553019.014903, 201462.649462 553017.679436)","LINESTRING (201482.966254 553019.014903, 201462.649462 553017.679436)",0.0,0.0,0.0,0.0,480.9885771367738,0.0,청계천,368.2260621940804,100,0.0,0
8373,129176.0,129175.0,종로구,평창동,51.87236915108271,"LINESTRING (197120.494451 556428.846571, 197169.671087 556412.181275)","LINESTRING (197120.494451 556428.846571, 197169.671087 556412.181275)",0.0,0.0,0.0,0.0,1805.6243595111607,0.0,북악스카이웨이,1088.9697627410817,300,0.0,0
256146,133937.0,133938.0,종로구,계동,9.67838511633958,"LINESTRING (198837.867429 553659.256662, 198847.495267 553659.810262)","LINESTRING (198837.867429 553659.256662, 198847.495267 553659.810262)",0.0,0.0,0.0,0.0,497.98713762062687,0.0,북촌 한옥마을,380.88669864415016,250,0.4764532054233994,0
240916,128206.0,128207.0,종로구,구기동,13.26971614889767,"LINESTRING (196494.878906 557217.110476, 196484.199133 557224.995234)","LINESTRING (196494.878906 557217.110476, 196484.199133 557224.995234)",0.0,0.0,0.0,0.0,1840.2018062141497,0.0,북악스카이웨이,2132.8769692414785,300,0.0,0
241470,11119.0,132776.0,종로구,평창동,23.83768418791461,"LINESTRING (197908.433032 556977.451523, 197888.828593 556963.915816)","LINESTRING (197908.433032 556977.451523, 197888.828593 556963.915816)",0.0,0.0,0.0,0.0,2731.494891056175,0.0,북악팔각정,1240.37362890585,100,0.0,0
165712,150751.0,150752.0,종로구,창신동,33.14272482583983,"LINESTRING (201004.281459 553002.294903, 201006.311873 553012.950043, 201010.374201 553021.829615, 201016.467961 553032.81822)","LINESTRING (201004.281459 553002.294903, 201006.311873 553012.950043, 201010.374201 553021.829615, 201016.467961 553032.81822)",0.0,0.0,0.0,0.0,535.7860485565252,0.0,청계천,197.10220778613288,100,0.0289779221386712,0
200306,141920.0,195675.0,종로구,충신동,69.05861708159074,"LINESTRING (200468.53803 552846.419559, 200439.031712 552881.37931, 200422.423645 552897.693752)","LINESTRING (200468.53803 552846.419559, 200439.031712 552881.37931, 200422.423645 552897.693752)",0.0,0.0,0.0594132597116434,0.0,395.0896404321974,0.0,동대문종합시장,546.0431730731129,100,0.0,0
130181,136210.0,136211.0,종로구,명륜3가,21.847875020466592,"LINESTRING (199726.278986 553892.921811, 199725.748912 553889.259204, 199722.304179 553888.260421, 199719.742248 553873.831985)","LINESTRING (199726.278986 553892.921811, 199725.748912 553889.259204, 199722.304179 553888.260421, 199719.742248 553873.831985)",0.0,0.0,0.0,0.0,251.22854220881803,0.0,국립어린이과학관,238.83934187465,100,0.0,0
200302,166842.0,167532.0,종로구,청운동,414.1624395893354,"LINESTRING (197110.897862 554734.825785, 197070.866361 554666.69271, 197066.976237 554654.929274, 197066.175491 554638.28124, 197059.632824 554618.0836, 197053.623147 554606.653889, 197026.76783 554588.128346, 196973.504099 554566.615788, 196941.34821 554544.984773, 196926.945895 554527.786838, 196907.413983 554491.722751, 196905.821215 554483.621166, 196924.620268 554448.65272, 196946.338454 554425.670027)","LINESTRING (197110.897862 554734.825785, 197070.866361 554666.69271, 197066.976237 554654.929274, 197066.175491 554638.28124, 197059.632824 554618.0836, 197053.623147 554606.653889, 197026.76783 554588.128346, 196973.504099 554566.615788, 196941.34821 554544.984773, 196926.945895 554527.786838, 196907.413983 554491.722751, 196905.821215 554483.621166, 196924.620268 554448.65272, 196946.338454 554425.670027)",0.0,0.0,0.02482203610064,20.56071005403125,1004.549355285604,0.0,석파정 서울미술관,538.6645308877528,100,0.0,0
237519,167299.0,71532.0,종로구,교북동,10.14304381386077,"LINESTRING (196496.26354 552551.250648, 196502.002078 552542.813107)","LINESTRING (196496.26354 552551.250648, 196502.002078 552542.813107)",0.0756539593073574,0.0,0.3694505417022858,4.264282285233468,486.89276630459534,0.0,국립경찰박물관,154.29761147256397,100,0.4570238852743603,0
68544,128548.0,128553.0,종로구,행촌동,29.64096665588566,"LINESTRING (196627.303171 552846.314666, 196624.737569 552836.881688, 196628.086433 552817.346356)","LINESTRING (196627.303171 552846.314666, 196624.737569 552836.881688, 196628.086433 552817.346356)",0.0,0.0,0.0,0.0,663.9466424997806,0.0,국립경찰박물관,304.95545319787885,100,0.0,0
256654,166989.0,132978.0,종로구,세종로,35.79919247936734,"LINESTRING (198088.202715 553170.601913, 198087.150978 553206.451447)","LINESTRING (198088.202715 553170.601913, 198087.150978 553206.451447)",0.0,0.0,0.0,0.0,522.9295032881298,0.0,국립현대미술관 서울,233.0011018929968,100,0.0,0
241357,167022.0,167026.0,종로구,부암동,118.98951423757698,"LINESTRING (196615.06719 554899.831689, 196605.6145 554892.510289, 196580.088867 554886.194412, 196569.572171 554868.773509, 196564.88811 554860.673264, 196547.399924 554856.46295, 196514.721286 554851.815086)","LINESTRING (196615.06719 554899.831689, 196605.6145 554892.510289, 196580.088867 554886.194412, 196569.572171 554868.773509, 196564.88811 554860.673264, 196547.399924 554856.46295, 196514.721286 554851.815086)",0.0,0.0,0.1854325968803835,3.8655104143554513,1332.5545132457098,0.0,석파정 서울미술관,162.47701907953183,100,0.3752298092046817,0
159096,128931.0,128932.0,종로구,옥인동,9.706540477435151,"LINESTRING (197045.988494 553503.984096, 197042.01049 553495.106427)","LINESTRING (197045.988494 553503.984096, 197042.01049 553495.106427)",0.0,0.0,0.0,0.0,359.06505010765835,0.0,통인시장,301.5424338246379,200,0.4922878308768105,0
123945,129147.0,129148.0,종로구,평창동,54.317821456400615,"LINESTRING (197208.296476 557051.798533, 197217.212324 557046.912011, 197201.482406 557005.629332)","LINESTRING (197208.296476 557051.798533, 197217.212324 557046.912011, 197201.482406 557005.629332)",0.0,0.0,0.0,0.0,2173.409908186493,0.0,북악스카이웨이,1528.688648248043,300,0.0,0
256713,136094.0,136095.0,종로구,명륜3가,10.576768113221863,"LINESTRING (199594.335251 554193.595484, 199592.480748 554199.03402, 199588.329714 554201.364987)","LINESTRING (199594.335251 554193.595484, 199592.480748 554199.03402, 199588.329714 554201.364987)",0.0,0.0,0.0,0.0,575.7532248279274,0.0,국립어린이과학관,574.8275403046641,100,0.0,0
118439,192859.0,145490.0,종로구,충신동,17.6026666262468,"LINESTRING (200516.160929 552695.256128, 200522.787332 552678.941244)","LINESTRING (200516.160929 552695.256128, 200522.787332 552678.941244)",0.0,0.0,0.0140300152275769,0.0,225.3293055023585,0.0,동대문종합시장,373.23384332702346,100,0.0,0
184046,195675.0,141880.0,종로구,충신동,26.133128377211424,"LINESTRING (200422.423645 552897.693752, 200439.559819 552917.450588)","LINESTRING (200422.423645 552897.693752, 200439.559819 552917.450588)",0.0,0.0,0.2023406764595527,6.128167824155433,452.9931027778963,0.0,마로니에공원,556.4098854257268,100,0.0,0
168158,133568.0,73936.0,종로구,견지동,19.096790713505506,"LINESTRING (198488.937024 552499.594057, 198487.880417 552518.684254)","LINESTRING (198488.937024 552499.594057, 198487.880417 552518.684254)",0.0,0.0,0.0948443201418529,0.0,131.9527100253737,0.0,조계사,190.8691822495004,100,0.0913081775049966,0
202020,145664.0,145665.0,종로구,평창동,52.11249967052417,"LINESTRING (197340.675841 556318.671864, 197347.999538 556302.465115, 197377.845586 556304.564414, 197381.465042 556301.899533)","LINESTRING (197340.675841 556318.671864, 197347.999538 556302.465115, 197377.845586 556304.564414, 197381.465042 556301.899533)",0.0,0.0,0.0,0.0,1970.1933921892405,0.0,북악스카이웨이,858.7368858955786,300,0.0,0
26309,127911.0,127910.0,종로구,평동,49.71514326121745,"LINESTRING (197039.543232 552025.842108, 197068.159679 552004.633182, 197059.939481 551993.204291)","LINESTRING (197039.543232 552025.842108, 197068.159679 552004.633182, 197059.939481 551993.204291)",0.0,0.0,0.0,0.0,141.4278136051226,0.0,서울역사박물관,405.4625453719887,100,0.0,0
166816,133006.0,133010.0,종로구,세종로,37.39739346627298,"LINESTRING (198071.764291 553134.312472, 198070.536316 553171.715886)","LINESTRING (198071.764291 553134.312472, 198070.536316 553171.715886)",0.0,0.0,0.0,0.0,495.1944028324125,0.0,국립현대미술관 서울,266.2395041870909,100,0.0,0
124545,14354.0,144062.0,종로구,행촌동,119.31819159024494,"LINESTRING (196772.30571 552726.94441, 196770.191644 552742.483616, 196775.058678 552764.235462, 196774.708174 552771.560837, 196773.123103 552784.436115, 196768.464901 552845.259609)","LINESTRING (196772.30571 552726.94441, 196770.191644 552742.483616, 196775.058678 552764.235462, 196774.708174 552771.560837, 196773.123103 552784.436115, 196768.464901 552845.259609)",0.0,0.0,0.0,0.0,544.4984498900255,0.0,국립경찰박물관,244.33463213033207,100,0.0,0
259286,145973.0,145974.0,종로구,평창동,24.28005315926276,"LINESTRING (197199.43912 555922.931503, 197180.889962 555907.288341)","LINESTRING (197199.43912 555922.931503, 197180.889962 555907.288341)",0.0,0.0,0.0,0.0,1720.218657601749,0.0,북악스카이웨이,822.4867245373674,300,0.0,0
200873,134833.0,134838.0,종로구,인사동,28.326364184336583,"LINESTRING (198735.738656 552358.264584, 198732.644621 552344.724475, 198733.349173 552330.406867)","LINESTRING (198735.738656 552358.264584, 198732.644621 552344.724475, 198733.349173 552330.406867)",0.0,0.0,0.0339307702728617,0.0,67.16565877156654,0.3283434122843346,탑골공원,239.7636090941677,100,0.0,0
150315,147365.0,147329.0,종로구,효자동,24.86312399926358,"LINESTRING (197395.688186 553792.437347, 197370.868884 553793.999015)","LINESTRING (197395.688186 553792.437347, 197370.868884 553793.999015)",0.3472284118507008,5.934338287417971,0.8958999971547608,26.03498149676762,261.1382939502816,0.0,청와대,244.2358935409165,100,0.0,0
150313,128741.0,128743.0,종로구,부암동,44.16077932767045,"LINESTRING (196728.375747 555348.958151, 196758.653575 555316.87047)","LINESTRING (196728.375747 555348.958151, 196758.653575 555316.87047)",0.0,0.0,0.0,0.0,1297.686283038074,0.0,석파정 서울미술관,278.8431571023547,100,0.0,0
168733,159493.0,159494.0,종로구,창신동,17.33538371574585,"LINESTRING (201163.397991 552823.513261, 201152.44607 552810.082131)","LINESTRING (201163.397991 552823.513261, 201152.44607 552810.082131)",0.0,0.0,0.0,0.0,317.26170714468776,0.0,청계천,42.346441797209565,100,1.0,0
141228,140971.0,193576.0,종로구,이화동,11.159030195692452,"LINESTRING (200620.457172 553114.466697, 200630.969182 553110.804869)","LINESTRING (200620.457172 553114.466697, 200630.969182 553110.804869)",0.0,0.0,0.2820305314086433,6.452472387012682,667.500552744764,0.0,낙산공원,385.3290463679698,100,0.0,0
200277,129049.0,129050.0,종로구,사직동,8.411547697842984,"LINESTRING (197058.10211 552542.264425, 197061.72672 552549.810354)","LINESTRING (197058.10211 552542.264425, 197061.72672 552549.810354)",0.0,0.0,0.0,0.0,294.19302135161195,0.0,서울역사박물관,254.7675874502629,100,0.0,0
67162,85634.0,159686.0,종로구,창신동,9.245739569137172,"LINESTRING (201359.893615 552614.884871, 201351.236915 552611.553805)","LINESTRING (201359.893615 552614.884871, 201351.236915 552611.553805)",0.0,0.0,0.0,0.0,61.7283535378766,0.382716464621234,동묘 벼룩시장,199.11750334302045,100,0.0088249665697955,0
226998,128167.0,128169.0,종로구,홍지동,25.583383916763943,"LINESTRING (196253.347972 555722.969902, 196242.66439 555726.193416, 196235.064473 555713.877087)","LINESTRING (196253.347972 555722.969902, 196242.66439 555726.193416, 196235.064473 555713.877087)",0.0,0.0,0.0,0.0,760.5513736242808,0.0,석파정 서울미술관,793.2152405789549,100,0.0,0
141222,125853.0,125854.0,종로구,홍지동,9.79052076443812,"LINESTRING (196281.806951 555580.447268, 196291.521487 555581.996763)","LINESTRING (196281.806951 555580.447268, 196291.521487 555581.996763)",0.6545371289688762,9.79052076443812,0.9451761754255542,19.58104152887624,813.55042663565,0.0,석파정 서울미술관,654.885301155141,100,0.0,0
234961,92.0,132705.0,종로구,평창동,146.30995612555364,"LINESTRING (198229.639117 557376.937799, 198231.662554 557343.196642, 198224.151128 557311.122363, 198201.009746 557266.842657, 198194.91145 557237.8758)","LINESTRING (198229.639117 557376.937799, 198231.662554 557343.196642, 198224.151128 557311.122363, 198201.009746 557266.842657, 198194.91145 557237.8758)",0.0,0.0,0.0,0.0,2767.282453622988,0.0,북악팔각정,1464.6745388504985,100,0.0,0
256722,137067.0,137068.0,종로구,혜화동,28.58499233458221,"LINESTRING (200091.504641 553953.96155, 200067.038513 553968.722806)","LINESTRING (200091.504641 553953.96155, 200067.038513 553968.722806)",0.0,0.0,0.0,0.0,131.7187217107201,0.0,국립어린이과학관,473.38403408186525,100,0.0,0
117694,140915.0,140916.0,종로구,이화동,62.99856924460445,"LINESTRING (200637.318246 553253.758556, 200634.408088 553190.827843)","LINESTRING (200637.318246 553253.758556, 200634.408088 553190.827843)",0.0,0.0,0.0058004974119789,0.0,568.2726561048484,0.0,낙산공원,252.3281757256775,100,0.0,0
21239,125841.0,152896.0,종로구,구기동,24.848027574719097,"LINESTRING (196200.372935 556512.570036, 196220.952627 556526.434268)","LINESTRING (196200.372935 556512.570036, 196220.952627 556526.434268)",0.0895902725615327,0.0,0.0,0.0,1100.1762509199816,0.0,석파정 서울미술관,1536.6739177310096,100,0.0,0
169301,133945.0,133946.0,종로구,계동,26.17656492389489,"LINESTRING (198903.408245 553669.68067, 198906.323273 553671.234125, 198919.660794 553671.232378, 198928.758946 553674.116902)","LINESTRING (198903.408245 553669.68067, 198906.323273 553671.234125, 198919.660794 553671.232378, 198928.758946 553674.116902)",0.0,0.0,0.0,0.0,510.0888672591357,0.0,창덕궁,305.2447984050047,300,0.9825173386499844,0
21238,153217.0,154053.0,종로구,창신동,46.92741896376518,"LINESTRING (200982.182294 552385.862522, 200954.178915 552377.868093, 200944.814945 552375.647255, 200937.306273 552372.316752)","LINESTRING (200982.182294 552385.862522, 200954.178915 552377.868093, 200944.814945 552375.647255, 200937.306273 552372.316752)",0.0214842894286364,0.0,0.0,0.0,109.85042518482356,0.0,흥인지문,85.12408917525708,100,1.0,0
201992,159485.0,159487.0,종로구,창신동,3.09004336851621,"LINESTRING (201093.26286 552789.874227, 201096.354608 552790.318588)","LINESTRING (201093.26286 552789.874227, 201096.354608 552790.318588)",0.0,0.0,0.0,0.0,337.36425943076006,0.0,청계천,72.88110102584793,100,1.0,0
256737,133272.0,133271.0,종로구,팔판동,10.529174258099593,"LINESTRING (198292.890376 553694.423282, 198298.103578 553703.523277)","LINESTRING (198292.890376 553694.423282, 198298.103578 553703.523277)",0.0,0.0,0.0,0.0,776.316916719398,0.0,국립현대미술관 서울,365.2450974812783,100,0.0,0
162957,139851.0,128735.0,종로구,신영동,100.3775099750866,"LINESTRING (196738.236892 555722.764992, 196752.634789 555732.970326, 196778.242541 555730.407591, 196782.655388 555724.079506, 196795.459902 555724.407515, 196803.059148 555737.168313, 196824.694025 555736.938022)","LINESTRING (196738.236892 555722.764992, 196752.634789 555732.970326, 196778.242541 555730.407591, 196782.655388 555724.079506, 196795.459902 555724.407515, 196803.059148 555737.168313, 196824.694025 555736.938022)",0.0,0.0,0.0,0.0,1263.7425914097664,0.0,석파정 서울미술관,674.8080978558107,100,0.0,0
257305,132066.0,132067.0,종로구,당주동,13.74262122650069,"LINESTRING (197589.367554 552503.580161, 197587.251321 552517.121361)","LINESTRING (197589.367554 552503.580161, 197587.251321 552517.121361)",0.0,0.0,0.7213952760149233,13.74262122650069,53.1654884464586,0.4683451155354139,서울역사박물관,364.774152294022,100,0.0,0
125112,147434.0,147435.0,종로구,효제동,28.917352450711583,"LINESTRING (200308.663517 552443.74609, 200291.87863 552446.409204, 200279.952577 552446.963735)","LINESTRING (200308.663517 552443.74609, 200291.87863 552446.409204, 200279.952577 552446.963735)",0.0,0.0,0.0,0.0,163.9300884928163,0.0,전태일동상,341.08213755145965,100,0.0,0
259854,133486.0,133487.0,종로구,안국동,28.789750207730297,"LINESTRING (198525.638787 553224.786057, 198496.841983 553222.904418)","LINESTRING (198525.638787 553224.786057, 198496.841983 553222.904418)",0.0,0.0,0.0,0.0,337.85151017731295,0.0,국립현대미술관 서울,236.898230785634,100,0.0,0
238801,14416.0,11579.0,종로구,창신동,38.86283009674031,"LINESTRING (201324.343541 552297.563314, 201324.0723 552336.520188)","LINESTRING (201324.343541 552297.563314, 201324.0723 552336.520188)",0.0,0.0,0.0,0.0,195.3679891715583,0.0,동묘 벼룩시장,376.01558526104606,100,0.0,0
238802,149819.0,149830.0,종로구,창신동,19.776586653090487,"LINESTRING (200875.475854 553126.143473, 200874.413767 553145.899315)","LINESTRING (200875.475854 553126.143473, 200874.413767 553145.899315)",0.0,0.0,0.0,0.0,650.1530124332562,0.0,청계천,375.3929606223136,100,0.0,0
162960,93753.0,93754.0,종로구,숭인동,15.709032448741691,"LINESTRING (201686.606296 552880.762146, 201671.4132 552876.985465)","LINESTRING (201686.606296 552880.762146, 201671.4132 552876.985465)",0.0,0.0,0.0,0.0,426.3947255173884,0.0,동묘 벼룩시장,271.0720219822284,100,0.0,0
141174,144062.0,144063.0,종로구,행촌동,55.176888453478725,"LINESTRING (196768.464901 552845.259609, 196762.90804 552866.68255, 196755.664445 552866.685378, 196734.987629 552851.266088)","LINESTRING (196768.464901 552845.259609, 196762.90804 552866.68255, 196755.664445 552866.685378, 196734.987629 552851.266088)",0.0,0.0,0.0,0.0,636.0645234302577,0.0,국립경찰박물관,347.5100040241707,100,0.0,0
117670,135627.0,135654.0,종로구,묘동,25.42336343477153,"LINESTRING (199306.695352 552391.826741, 199308.284807 552383.502481, 199310.933675 552366.854004)","LINESTRING (199306.695352 552391.826741, 199308.284807 552383.502481, 199310.933675 552366.854004)",0.0,0.0,0.8538156934222285,25.42336343477153,31.176882446939945,0.6882311755306005,탑골공원,335.3463779200704,100,0.0,0
7805,149819.0,149824.0,종로구,창신동,19.22910533664232,"LINESTRING (200875.475854 553126.143473, 200856.219038 553126.696406)","LINESTRING (200875.475854 553126.143473, 200856.219038 553126.696406)",0.0,0.0,0.0,0.0,650.1530124332562,0.0,청계천,375.3929606223136,100,0.0,0
241435,148160.0,148161.0,종로구,창신동,28.481720322571416,"LINESTRING (201009.002595 553404.961811, 200993.188541 553428.711453)","LINESTRING (201009.002595 553404.961811, 200993.188541 553428.711453)",0.2261499065785071,11.664875496919011,0.0,0.0,723.6404822927977,0.0,낙산공원,431.6138375716092,100,0.0,0
239702,129163.0,129164.0,종로구,평창동,66.16869934619206,"LINESTRING (197304.437286 556480.616623, 197308.589493 556487.385608, 197361.383875 556462.840049)","LINESTRING (197304.437286 556480.616623, 197308.589493 556487.385608, 197361.383875 556462.840049)",0.0,0.0,0.0,0.0,1994.77120274676,0.0,북악스카이웨이,991.5653752326798,300,0.0,0
238198,128030.0,128033.0,종로구,구기동,13.746986786732492,"LINESTRING (196180.001837 556568.295932, 196183.350995 556554.975696)","LINESTRING (196180.001837 556568.295932, 196183.350995 556554.975696)",0.0,0.0,0.0,0.0,1121.5794540047889,0.0,석파정 서울미술관,1582.2661837831022,100,0.0,0
124522,134877.0,134878.0,종로구,관철동,102.99598043027692,"LINESTRING (198740.668933 552247.053494, 198747.736382 552247.052425, 198751.446676 552246.274948, 198843.588474 552245.706659)","LINESTRING (198740.668933 552247.053494, 198747.736382 552247.052425, 198751.446676 552246.274948, 198843.588474 552245.706659)",0.7053138276189241,102.99598043027692,0.0,0.0,37.73550892094133,0.6226449107905867,탑골공원,201.877672092712,100,0.0,2
193012,160002.0,160042.0,종로구,창신동,36.49486014092749,"LINESTRING (201084.813981 552548.806258, 201086.846424 552544.034023, 201106.372808 552519.619154)","LINESTRING (201084.813981 552548.806258, 201086.846424 552544.034023, 201106.372808 552519.619154)",0.0,0.0,0.0,0.0,197.26252351040017,0.0,흥인지문,270.83926121048427,100,0.0,1
159738,167107.0,159570.0,종로구,창신동,70.09961086870369,"LINESTRING (201060.498203 552723.3879, 201084.883811 552690.427487, 201089.742496 552689.873182, 201111.560683 552700.308987)","LINESTRING (201060.498203 552723.3879, 201084.883811 552690.427487, 201089.742496 552689.873182, 201111.560683 552700.308987)",0.0,0.0,0.1025178956423486,0.0,267.0805769969728,0.0,청계천,148.78418126076647,100,0.5121581873923353,0
236996,127695.0,127981.0,종로구,구기동,58.15093754916611,"LINESTRING (195915.863318 557021.146638, 195923.709543 556997.169109, 195954.793722 557007.808844)","LINESTRING (195915.863318 557021.146638, 195923.709543 556997.169109, 195954.793722 557007.808844)",0.0,0.0,0.0,0.0,1386.4215100887657,0.0,석파정 서울미술관,2085.097977931193,100,0.0,0
259874,123729.0,86736.0,종로구,숭인동,13.923454213064902,"LINESTRING (201868.104061 553029.525574, 201867.842204 553015.540966)","LINESTRING (201868.104061 553029.525574, 201867.842204 553015.540966)",0.0,0.0,0.0,0.0,240.86620195064447,0.0,동묘 벼룩시장,493.9030409558408,100,0.0,0
201991,14266.0,14267.0,종로구,창신동,14.740068790535824,"LINESTRING (201526.816212 552343.880234, 201533.709314 552330.784877)","LINESTRING (201526.816212 552343.880234, 201533.709314 552330.784877)",0.0,0.0,0.0,0.0,80.74718979513435,0.1925281020486565,동묘 벼룩시장,288.45299149727646,100,0.0,0
201990,194433.0,152870.0,종로구,창신동,23.732355153588664,"LINESTRING (200940.984229 552658.112295, 200964.659269 552655.895244)","LINESTRING (200940.984229 552658.112295, 200964.659269 552655.895244)",0.0,0.0,0.0,0.0,185.8990388385362,0.0,청계천,259.49016310106106,100,0.0,0
184578,135310.0,135311.0,종로구,와룡동,6.811175757327304,"LINESTRING (199372.88359 553830.787365, 199373.414058 553837.557631)","LINESTRING (199372.88359 553830.787365, 199373.414058 553837.557631)",0.0,0.0,0.0,0.0,553.7450108480166,0.0,창덕궁,197.66631523365007,300,1.0,0
201415,128284.0,128288.0,종로구,구기동,3.552658761049253,"LINESTRING (196454.655749 556271.833059, 196452.626077 556274.719643)","LINESTRING (196454.655749 556271.833059, 196452.626077 556274.719643)",0.0,0.0,0.0,0.0,1141.4964662505645,0.0,석파정 서울미술관,1240.5631475569812,100,0.0,0
200222,127888.0,127889.0,종로구,필운동,41.42824602620284,"LINESTRING (197099.764016 553201.743286, 197059.127945 553193.544435)","LINESTRING (197099.764016 553201.743286, 197059.127945 553193.544435)",0.0,0.0,0.0,0.0,448.6152271060189,0.0,통인시장,363.0234585446378,200,0.1848827072768109,0
224953,140927.0,140958.0,종로구,이화동,30.292464434461067,"LINESTRING (200561.45005 553115.794357, 200583.356458 553121.345293, 200590.953261 553120.013968)","LINESTRING (200561.45005 553115.794357, 200583.356458 553121.345293, 200590.953261 553120.013968)",0.0,0.0,0.1062571178346106,0.0,660.1393365884521,0.0,낙산공원,375.0676613286506,100,0.0,0
125684,135030.0,135031.0,종로구,명륜3가,32.826409206074814,"LINESTRING (199352.630425 554623.69211, 199356.253342 554647.998366, 199358.903092 554650.883869, 199363.053913 554649.551684)","LINESTRING (199352.630425 554623.69211, 199356.253342 554647.998366, 199358.903092 554650.883869, 199363.053913 554649.551684)",0.0,0.0,0.0,0.0,1068.317068509976,0.0,창덕궁,940.6883853224348,300,0.0,0
26361,137423.0,137424.0,종로구,연건동,9.30954151980234,"LINESTRING (200096.458533 553292.025686, 200103.083351 553298.574089)","LINESTRING (200096.458533 553292.025686, 200103.083351 553298.574089)",0.0,0.0,0.5835821960786851,9.30954151980234,323.3839795477502,0.0,마로니에공원,194.09909665650903,100,0.0590090334349097,0
150842,152511.0,152513.0,종로구,종로6가,15.841945604882923,"LINESTRING (200753.786068 552750.324569, 200757.141486 552765.863256)","LINESTRING (200753.786068 552750.324569, 200757.141486 552765.863256)",0.0,0.0,0.0264232090708778,0.0,311.01908141426867,0.0,흥인지문,364.5651814038048,100,0.0,0
222382,133468.0,133469.0,종로구,재동,10.190018135843374,"LINESTRING (198658.86381 553344.187118, 198669.021961 553344.40746)","LINESTRING (198658.86381 553344.187118, 198669.021961 553344.40746)",0.0,0.0,0.6612711724159298,10.190018135843374,262.5573916214746,0.0,북촌 한옥마을,146.9649514270678,250,1.0,0
250457,136246.0,136247.0,종로구,명륜2가,12.032069185136006,"LINESTRING (199848.521449 553884.261566, 199859.208952 553889.810809)","LINESTRING (199848.521449 553884.261566, 199859.208952 553889.810809)",0.0,0.0,0.1223143806802909,1.7069683529117017,181.6302748661608,0.0,국립어린이과학관,275.32466422308624,100,0.0,0
201965,145873.0,145874.0,종로구,효제동,43.86048984125729,"LINESTRING (200391.346597 552530.986453, 200375.266859 552571.718454)","LINESTRING (200391.346597 552530.986453, 200375.266859 552571.718454)",0.0,0.0,0.0,0.0,143.97727411914332,0.0,전태일동상,344.2699181361647,100,0.0,0
224950,14191.0,14193.0,종로구,숭인동,35.9979843070462,"LINESTRING (201735.747105 552757.464104, 201769.224247 552770.789786)","LINESTRING (201735.747105 552757.464104, 201769.224247 552770.789786)",0.0,0.0,0.0,0.0,388.537374596979,0.0,동묘 벼룩시장,218.05972479507489,100,0.0,0
224949,156497.0,156498.0,종로구,숭인동,33.89734447331042,"LINESTRING (201380.059475 552998.686261, 201413.803016 553001.466652)","LINESTRING (201380.059475 552998.686261, 201413.803016 553001.466652)",0.0,0.0,0.0,0.0,449.7993379747252,0.0,청계천,286.5411882034342,100,0.0,0
201957,133479.0,133484.0,종로구,안국동,22.22066342818184,"LINESTRING (198422.472134 553256.103791, 198421.674061 553239.899618, 198421.672921 553233.906238)","LINESTRING (198422.472134 553256.103791, 198421.674061 553239.899618, 198421.672921 553233.906238)",0.0,0.0,0.0,0.0,441.8144677760138,0.0,국립현대미술관 서울,155.58423139538596,100,0.4441576860461405,0
205050,128015.0,128017.0,종로구,구기동,66.3960754999583,"LINESTRING (196092.183112 556833.933878, 196088.823216 556823.946438, 196066.372158 556772.79106)","LINESTRING (196092.183112 556833.933878, 196088.823216 556823.946438, 196066.372158 556772.79106)",0.0,0.0,0.0,0.0,1237.8168623137751,0.0,석파정 서울미술관,1826.1599695915213,100,0.0,0
